textID,text,selected_text,sentiment,id
754cc631d0, you? hungover? never  I am not hungover & I don`t know how. I think it may be my new superpower. Is la Whalen at home? ****,you? hungover? never  I am not hungover & I don`t know how. I think it may be my new superpower. Is la Whalen at home? ****,neutral,1896
20d7cb2f69, Have you managed to breathe since getting the news?,Have you managed to breathe since getting the news?,negative,1897
0f513c5a47,"Rain finally arriving, drat. Guess this means we`ll have to picnic in the living room instead of at WolfTrap tonite.","Rain finally arriving, drat. Guess this means we`ll have to picnic in the living room instead of at WolfTrap tonite.",neutral,1898
d0e0be33a9,lost HIATUS noooooooooooooooooo D: back to school tomorow. back in 10TY  (),lost,negative,1899
e46c6de79e, Good to hear  I have a feeling though the `behind the scenes` and/or being there is better than what is shown on TV!,Good,positive,1900
bdf3c84851,2 days after #all4web ...i`m still tired,tired,negative,1901
6cfc00e377,Saw the UCLA bookstore...now convinced that every single major university has a better bookstore than    Having fun so far!,better,positive,1902
08bd94ccad, ME TOO UGH,ME TOO UGH,neutral,1903
774df2608a,Yogulicious? another sour sally competitor,Yogulicious? another sour sally competitor,neutral,1904
d695d1e9c9,Why am I still upppp????? LOL.  Work in less than 5 hours.,Why am I still upppp????? LOL.  Work in less than 5 hours.,neutral,1905
ad124ad81c,"i hav a chance to win $10, $100, $1000.  i was given a free can of $ plant..have to wait till the plant grow to know if i won anythin!!?!","i hav a chance to win $10, $100, $1000.  i was given a free can of $ plant..have to wait till the plant grow to know if i won anythin!!?!",neutral,1906
0a2bce3efa,_Craig_G Hope your enjoying the money..it`s looking real good to me right now,enjoying,positive,1907
abb8767b9a,At school. Blagh. Yay I`m getting the IPhone in August!!,Yay I`m getting the IPhone in August!!,positive,1908
755b099d60,"happy! did crepe, again!","happy! did crepe, again!",neutral,1909
1f610e218d," thanks for the #ff shoutout -you stuck an extra e in my username tho, so the link doesn`t work","thanks for the #ff shoutout -you stuck an extra e in my username tho, so the link doesn`t work",neutral,1910
de3d07a1e8,Apperently ea knows my copy of the sims 3 is not legit and is upset,upset,negative,1911
37d0b54353,1/2 day tomorrow  carla coming over after school.,1/2 day tomorrow  carla coming over after school.,neutral,1912
12d86a991c,Missing the shotgun match because I was guilted into going to the store with the wife.,Missing,negative,1913
669c651273," Yeah, It`s not available on Public market yet. but will be soon. looking forward. I`m sunburnt  arms are itching. boo hoo!!!!!!",I`m sunburnt  arms are itching,negative,1914
67b41c2332,Ugh!! Why isn`t inFamous on xbox360!!!?? **** lame.. Its only on PS3..,**** lame..,negative,1915
d4e97f831b,"im getting really spotty and my spots ALWAYS scar... and NO its not because i pick them, even if i dont,they scar- FACT  my skin sucks",my skin sucks,negative,1916
6d6ce612a1, YAY! I can`t wait to read it.,YAY!,positive,1917
f87ca95b1d, Joe just put a new bulb in my spotlight,Joe just put a new bulb in my spotlight,neutral,1918
6f0da42fc5, shld says.. great phone,great,positive,1919
4e5ef2faa8, We Agree!! You guy rock,y rock,positive,1920
ff3432f875," just the mere fact that you twittered and someone read it, then it matters p.s. love your song Gravity",love,positive,1921
99a1d997d8,really wants to go see AI tonight.,really wants to go see AI tonight.,neutral,1922
244f0d6f3e,"2,697 views on my FLickr Account.. Maybe is not much for you...  but I`m happy  ... YAY http://www.flickr.com/photos/bonassin/",t I`m happy  ... YAY,positive,1923
f846c6fa86,At my cousins wake,At my cousins wake,neutral,1924
17d1d4f3b6,ontd is our god,ontd is our god,neutral,1925
3fb2f8bda0,try to play John Travolta`s 'Grease Lightning' bassline.. it`s cool,it`s cool,positive,1926
ca2998c103,"Alexxx Im gona miss you today. Im so sad, noooooooo",miss,negative,1927
74552afd3c,im really tired.. not much time to sleep,tired..,negative,1928
1eeef4c2e4,Happy Mommy Day,Happy,positive,1929
62cc8a2ac6, heyahh i thought u wern`t cumin to london till the 5th ? i love you taylorr ..****,love,positive,1930
2a3514e79e, why do you say that i`m a ****? i find that hurtful!,hurtful!,negative,1931
49ff747ca1, - Does the 1st show count? That would be the midnight show Thurs night/Fri morning,Does the 1st show count? That would be the midnight show Thurs night/Fri morning,neutral,1932
187d8df080,_nk Wouldn`t call that cool or dangerous. Reckon it fits into the stupid category,Wouldn`t call that cool or dangerous. Reckon it fits into the stupid category,negative,1933
3f9eb8fe99, ahhahahaha ARIYAN  i want to listen to that now  i used up bandwidth by downloading a hamish and andy podcast,ahhahahaha ARIYAN  i want to listen to that now  i used up bandwidth by downloading a hamish and andy podcas,neutral,1934
9d754b7082,Going home.. no meeting today,Going home.. no meeting today,neutral,1935
5f2fe28153,What do u see in her that i dont have  ,What do u see in her that i dont have,negative,1936
4455ca13b1,Is asking that everyone please join me in praying for my mom she just got home from the ER and has to go see a heart doctor,Is asking that everyone please join me in praying for my mom she just got home from the ER and has to go see a heart doctor,neutral,1937
e80c242d6a,Goodnight;,Goodnight;,positive,1938
0c8298d83e,Morrningg  just slept for 12 hours and now i have a headache D;,now i have a headache,negative,1939
d9d99093c7,_A_Tx lol i havent watched it yet..  congrats!,congrats!,positive,1940
b8d4f53bb3,"Having some Coronas, and have a bad craving for Mexican pastries, but i`d have to go to Uptown to get some",bad,negative,1941
60a3027add,Sleeeeeeeepy.... I`m off... Goodnight twitterverse!,Sleeeeeeeepy.... I`m off... Goodnight twitterverse!,neutral,1942
9986499587,Thinks she`s getting sick.....,Thinks she`s getting sick.....,negative,1943
83f805343a,_Diva_Dee26 teehee Im glad to entertain ye,Im glad to entertain ye,positive,1944
4c97836bee,Ugly betty was sooooooo sad!!!,sooooooo sad!!!,negative,1945
aec8d3c1e5, Wanted to get that piercing too but thought it would be distracting to others when I was giving presentations. U think?,Wanted to get that piercing too but thought it would be distracting to others when I was giving presentations. U think?,neutral,1946
1683793848,Happy Mothers Day. Take ur mothers into a special place.,Happy,positive,1947
b1f009907a, ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww,shitttt,negative,1948
f3759e574a,I need new socks,I need new socks,neutral,1949
ff2ddcad4e,ok gotta get my sub before everyone wakes up,ok gotta get my sub before everyone wakes up,neutral,1950
e8c6f175ba," oh thas cool  you know, I only kinda knew bouts you cuz of Ericson haha when you guys were together x)","oh thas cool  you know, I only kinda knew bouts you cuz of Ericson haha when you guys were together",neutral,1951
653bcd2fc2,Its so obvious Holly will go thru on the public vote straight away.. SOOO obvious.  Then Aidan and Greg for judges but neither should go,Its so obvious Holly will go thru on the public vote straight away.. SOOO obvious.  Then Aidan and Greg for judges but neither should go,neutral,1952
05d9f83c67,"   No, seriously you guys, I /wanted/ to kick Monday off with #starwarswithaddedpants spam.  Really","No, seriously you guys, I /wanted/ to kick Monday off wit",negative,1953
9955130b68,"Its prob cuz I don`t really like sleeping in late, even if I tried.","Its prob cuz I don`t really like sleeping in late, even if I tried.",negative,1954
20b1b9cc25,Willie is pouting because Grandma didn`t put any treats on my food  http://apps.facebook.com/dogbook/profile/view/6877293,didn`t put any treats on my food,negative,1955
7f265cb2a5,Its a lovely day sky is clear birds are singing and i`m stuck in an office with on windows for 9 hours,Its a lovely day sky is clear birds are singing and i`m stuck in an office with on windows for 9 hours,neutral,1956
9bb2417f44, I saw the pic. You surely don`t look like Amisha Patel nor like a mum of one,I saw the pic. You surely don`t look like Amisha Patel nor like a mum of one,neutral,1957
843c7e7e58,Is still awake at 5AM but for way better reasons.  A fantastic night with fantastic people... and fantastic food!!,A fantastic night with fantastic people... and fantastic food!!,positive,1958
192373fed7, that`s a good attitude,that`s a good attitude,positive,1959
ef46647045,"one final down, two more to go!! wish me luck!! no a great effort!!",wish me luck!! no a great effort!!,positive,1960
c9dd6898f3, I am sure it would be like everything else PCI where $ sets you free.,I am sure it would be like everything else PCI where $ sets you free.,neutral,1961
f0ef2e142d,I would get a lot more done if I could list items on etsy on my phone. Can do everything but upload pics,I would get a lot more done if I could list items on etsy on my phone. Can do everything but upload pics,neutral,1962
a30aefa0bb,Ugh! I just realized that I have to completely redo my tweetdeck groups! Pains of computer being wiped clean!,Ugh! I just realized that I have to completely redo my tweetdeck groups! Pains of computer being wiped clean!,negative,1963
63fec8932a,@ it hurts me that my sister has so much potential and she isnt using any of it  what a waste of God-given talent.,@ it hurts me that my sister has so much potential and she isnt using any of it  what a waste of God-given talent.,neutral,1964
f3e302a52d,"I have to pee (**** coffee)  sooo long until break time. 77 more letters...what to write, what to write..oh, used them all up.","I have to pee (**** coffee)  sooo long until break time. 77 more letters...what to write, what to write..oh, used them all up.",neutral,1965
d219b7f854, I`m having no luck either  Doing my nut in! Who are you hoping to see?,no luck,negative,1966
62427e2c8a, that was the class I was keen on. Guess I have to wait for next summer. bummer.,that was the class I was keen on. Guess I have to wait for next summer. bummer.,neutral,1967
99f4063cf1, Aw  yes we had it out for weeks got asked to return it in end! I wish they had just bought it for me! never mind ??,! never mind,positive,1968
64866d1344, awwwh - i`m sorry  i hope you fell better - watch a film ?,awwwh - i`m sorry  i hope you fell better - watch a film ?,neutral,1969
79f222fd55, at work!! Agh I really need to go with you  what days do you go so that I can add it to my schedule!,I really need to go with you,positive,1970
6d2cc126e0," great interview, your videos are my favorite on youtube",great,positive,1971
012d05cada,Friday has a whole different meaning when you have to work Saturday and Sunday,Friday has a whole different meaning when you have to work Saturday and Sunday,neutral,1972
de597e6ad6, its tomorrow.,its tomorrow.,neutral,1973
1251b166af,Listening to Yultron!!,Listening to Yultron!!,neutral,1974
bc4eebb5c5,follow friday.. follow me coz i only have 26 followers...  (it`s not 2am),follow friday.. follow me coz i only have 26 followers...  (it`s not 2am),neutral,1975
c7b8023dbc, not but I went to his page and it made me hungry,it made me hungry,negative,1976
ce98469329,Had a good end to a busy day and now I`m off to bed with a full belly of sushi,good,positive,1977
d12ef9784f," hah yeah, its that bad, not gonna lie. :o Have fun","bad,",negative,1978
1674a3565d,I hope I get the job so I can have some steady income and start eating well again. All the cheap food is horrible for you,I hope I get the job so I can have some steady income and start eating well again. All the cheap food is horrible for you,neutral,1979
021e4d7fd7, See you on may 16!!,See you on may 16!!,neutral,1980
df783bff1f,Checking out Twitter Trying to find people I know....Unfortunately no one I know uses this website,Unfortunately,negative,1981
d3cbef0a68, I know  I think I`m like dieing!,I know  I think I`m like dieing!,negative,1982
706b150553, Gutted your not playing Kos in July Jules,Gutted,negative,1983
7e98156044," try having your best writing five years behind you  heh, it happens",best writing five years,positive,1984
a2788b970d,"Today I`m sad, my cat of 10 years has just stopped eating, and is very sick.","Today I`m sad,",negative,1985
9f800858fb,Tom graduated today,Tom graduated today,neutral,1986
adb4c24b51,"Control which tweets u post on Facebook by using a hashtag, check out this awesome easy app!  http://apps.facebook.com/selectivetwitter/",awesome,positive,1987
b3edc4f9bb,"have to stay away from home, and since this part of india dnt hav gud wireless internet, im ****","have to stay away from home, and since this part of india dnt hav gud wireless internet, im ****",negative,1988
